podcast_id,description
1549704404,"It’s easy to forget that the United States started as an experiment: a government of the people, by the people, and for the people, with liberty and justice for all. That was the idea. On this weekly show, we check in on how that experiment is going. The Experiment: stories from an unfinished country. From The Atlantic and WNYC Studios. WNYC Studios is a listener-supported producer of other leading podcasts, including Radiolab, On the Media, and Death, Sex & Money. Since 1857, The Atlantic has been a magazine of ideas—a home to the best writers and boldest minds, who bring clarity and original thinking to the most important issues of our time. 
"
1382804627,"We are seeing an ever-increasing burden of chronic disease, primarily driven by our food and food system. This is perpetuated by agricultural, food and health care policies that don’t support health. We need to rethink disease and reimagine a food system and a health care system the protects health, unburdens the economy from the weight of obesity and chronic disease, protects the environment, helps reverse climate change and creates a nation of healthy children and citizens. This podcast is a place for deep conversations about the critical issues of our time in the space of health, wellness, food and politics. New episodes are released every Monday, Wednesday, and Friday morning. I hope you'll join me.<br /><hr><p style='color:grey; font-size:0.75em;'> See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for privacy and opt-out information.</p>"
1441595858,"
      <p>Susan Powell vanished on Dec. 7, 2009. Her body has never been found. From the beginning, West Valley City, Utah police suspected Susan's husband, Josh Powell, had murdered her. They never arrested him. COLD dives deep into the case files, uncovering never-before-heard details. You'll learn why Susan stayed with an abusive husband, why Josh did what he did and how the justice system failed Susan and her two boys. </p>
    "
1500477470,"
      <p>Our lives can be crazy, but you can take a break from it all with Wondery’s new series, Even the Rich, where co-hosts Brooke Siffrinn and Aricia Skidmore-Williams pull back the curtain and chat about someone else’s craziness for a change. They tell stories about some of the greatest family dynasties in history, from the Murdochs to the Royals to the Carters (Jay-Z and Beyoncé, that is). Because as Queen Elizabeth once said, “A good gossip is a wonderful tonic.”</p>
    "
1451109634,The past is never past. Every headline has a history. Join us every week as we go back in time to understand the present. These are stories you can feel and sounds you can see from the moments that shaped our world.
173001861,"In ""Hardcore History"" journalist and broadcaster Dan Carlin takes his ""Martian"", unorthodox way of thinking and applies it to the past. Was Alexander the Great as bad a person as Adolf Hitler? What would Apaches with modern weapons be like? Will our modern civilization ever fall like civilizations from past eras? This isn't academic history (and Carlin isn't a historian) but the podcast's unique blend of high drama, masterful narration and Twilight Zone-style twists has entertained millions of listeners."
1286818575,"Mystery. Manipulation. Murder. Cults are associated with all of these. But what really goes on inside a cult? More specifically, what goes on inside the minds of people who join cults and leaders who start them? Every Tuesday, Greg and Vanessa (co-hosts of the podcast Serial Killers) explore the history and psychology behind the most notorious cults. Cults is part of the Parcast Network and is a Cutler Media production."
1469394914,"The most important stories, explained through the lens of business. A podcast about money, business and power. Hosted by Kate Linebaugh and Ryan Knutson. The Journal is a co-production from Gimlet Media and The Wall Street Journal."
394775318,"
      <p>Design is everywhere in our lives, perhaps most importantly in the places where we've just stopped noticing. 99% Invisible is a weekly exploration of the process and power of design and architecture. From award winning producer Roman Mars. Learn more at <a href=""http://99percentinvisible.org"" rel=""nofollow"" target=""_blank"">99percentinvisible.org</a>.  </p>

<p>A proud member of Radiotopia, from PRX. Learn more at <a href=""http://radiotopia.fm/"" rel=""nofollow"" target=""_blank"">radiotopia.fm</a>.</p>
    "
1524080195,"If you want to understand what’s wrong with our public schools, you have to look at what is arguably the most powerful force in shaping them: white parents. A five-part series from Serial Productions, a New York Times Company. Hosted by Chana Joffe-Walt."
