country,rank,name,id,releaseDate,Primary_Genre,Other_Genre,Artist,FeedURL
ie,30,Red Collar,1541330058,2020-12-01,True Crime,,audiochuck,https://feeds.megaphone.fm/ADL4201344942
ie,31,Consider This from NPR,1503226625,2020-11-03,Daily News,"News,News Commentary,",NPR,https://feeds.npr.org/510355/podcast.xml
ie,32,On Purpose with Jay Shetty,1450994021,2020-10-26,Health & Fitness,"Business,",Jay Shetty and Kast Media,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/ff4ff6bb-916d-4c78-ad23-ac8d017d4c2d/7c990ede-a998-4804-957e-ac8d017d4c45/podcast.rss
ie,33,Supernatural with Ashley Flowers,1500667648,2020-10-28,Society & Culture,"True Crime,",Parcast Network,https://feeds.megaphone.fm/supernatural
ie,34,Sal and Chris Present: Hey Babe!,1542475843,2021-01-21,Comedy Interviews,"Comedy,",No Presh Network,https://feed.podbean.com/nopreshnetwork/feed.xml
ie,35,Planet Money,290783428,2020-10-30,Business,"News,",NPR,https://feeds.npr.org/510289/podcast.xml
ie,36,Serial Killers,1205030005,2020-10-26,True Crime,"History,",Parcast Network,https://feeds.megaphone.fm/END1032105222
ie,37,The Rachel Maddow Show,294055449,2020-10-28,Daily News,"News,","Rachel Maddow, MSNBC",https://podcastfeeds.nbcnews.com/msnbc-rachel-maddow
ie,38,Tom Talks,1543456877,2021-03-04,Comedy,"TV & Film,",YMH Studios,https://tomtalkspodcast.libsyn.com/rss
ie,39,Cautionary Tales,1484511465,2021-02-26,History,"Society & Culture,",Pushkin Industries,https://feeds.megaphone.fm/cautionarytales
ie,40,The NPR Politics Podcast,1057255460,2020-11-04,Politics,"News,Daily News,",NPR,https://feeds.npr.org/510310/podcast.xml
ie,41,I AM Athlete Podcast,1537836233,2021-02-19,Sports,,"Brandon Marshall, Chad Johnson, Fred Taylor, Channing Crowder",https://feeds.buzzsprout.com/1447516.rss
ie,42,Unsolved Murders: True Crime Stories,1122804248,2020-10-27,True Crime,"Society & Culture,",Parcast Network,https://feeds.megaphone.fm/END8394789342
ie,43,Sway,1528594034,2020-10-26,Society & Culture,,New York Times Opinion,https://feeds.simplecast.com/l2i9YnTd
ie,44,Double Date with Marlo Thomas & Phil Donahue,1547645093,2021-03-03,Relationships,"Society & Culture,",Pushkin Industries,https://feeds.megaphone.fm/doubledate
ie,45,Louder with Crowder,929121341,2021-01-25,Politics,"News,News Commentary,",Blaze Podcast Network,https://feeds.megaphone.fm/BMDC5089297303
ie,46,The Daily Show With Trevor Noah: Ears Edition,1334878780,2020-11-04,Comedy,"News,Daily News,",iHeartRadio & Comedy Central,https://feeds.megaphone.fm/the-daily-show
ie,47,2 Bears 1 Cave with Tom Segura & Bert Kreischer,1468013270,2020-11-02,Comedy,,YMH Studios,https://2bears1cave.libsyn.com/rss
ie,48,The Breakfast Club,1232428553,2020-10-28,Comedy,,iHeartRadio,https://feeds.megaphone.fm/the-breakfast-club
ie,49,The Charlie Kirk Show,1460600818,2020-11-03,News,"Society & Culture,",Charlie Kirk,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/c865b590-c84f-4f7e-a43e-ac64014b61d9/8978e846-cacd-4d65-b085-ac64014cd49f/podcast.rss
ie,50,The Tim Ferriss Show,863897795,2020-10-28,Entrepreneurship,"Business,Education,","Tim Ferriss: Bestselling Author, Human Guinea Pig",https://rss.art19.com/tim-ferriss-show
ie,51,Nurture vs Nurture with Dr. Wendy Mogel,1549814799,2021-02-16,Kids & Family,"Society & Culture,",Armchair Umbrella,https://feeds.simplecast.com/KUFNuLM3
ie,52,Adam Carolla Show,306390087,2020-11-04,Comedy,,PodcastOne / Carolla Digital,http://feeds.feedburner.com/TheAdamCarollaPodcast
ie,53,The Thing About Pam,1479234915,2019-09-27,True Crime,"News,",NBC News,https://podcastfeeds.nbcnews.com/jDT1YfkK
ie,54,Freakonomics Radio,354668519,2020-10-31,Documentary,"Society & Culture,",Freakonomics Radio + Stitcher,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/14a43378-edb2-49be-8511-ab0d000a7030/d1b9612f-bb1b-4b85-9c0c-ab0d004ab37a/podcast.rss
ie,55,How I Built This with Guy Raz,1150510297,2020-10-26,Business,,NPR,https://feeds.npr.org/510313/podcast.xml
ie,56,True Crime Obsessed,1232009882,2020-10-27,True Crime,"Society & Culture,",Obsessed Network,https://audioboom.com/channels/4929680.rss
ie,57,The Moth,275699983,2020-10-27,Performing Arts,"Arts,",The Moth,http://feeds.feedburner.com/themothpodcast
ie,58,BiggerPockets Real Estate Podcast,594419649,2020-10-25,Investing,"Business,Education,",BiggerPockets,https://rss.art19.com/biggerpockets-real-estate-podcast
ie,59,The Jordan B. Peterson Podcast,1184022695,2020-10-25,Education,"Science,",Dr. Jordan B. Peterson,https://jordanbpetersonpodcast.libsyn.com/rss
ie,60,The Way I Heard It with Mike Rowe,1087110764,2020-10-27,Society & Culture,"History,",Mike Rowe,http://thewayiheardit.rsvmedia.com/rss/
ie,61,The Simplified Podcast with Emily Ley,1553793022,2021-03-04,Personal Journals,"Society & Culture,Relationships,",Four Eyes Media,https://simplifiedpodcast.libsyn.com/rss
ie,62,The Michael Knowles Show,1266577963,2020-10-28,News Commentary,"News,",The Daily Wire,https://feeds.megaphone.fm/WWO6807941907
ie,63,Revisionist History,1119389968,2020-09-10,Society & Culture,,Pushkin Industries,https://feeds.megaphone.fm/revisionisthistory
ie,64,Empty Inside,1524250628,2021-02-24,Self-Improvement,"Education,Society & Culture,",Jennette McCurdy,https://jennettemccurdy.libsyn.com/rss
ie,65,The Glenn Beck Program,620967489,2020-10-27,News Commentary,"News,Politics,",Blaze Podcast Network,https://feeds.megaphone.fm/BMDC3567910388
ie,66,Get Sleepy: Sleep meditation and stories,1487513861,2020-10-28,Alternative Health,"Health & Fitness,Fiction,Drama,",Get Sleepy,https://feeds.simplecast.com/IXxBBvKz
ie,67,The Matt Walsh Show,1367210511,2021-01-06,News Commentary,"News,",The Daily Wire,https://feeds.megaphone.fm/WWO9088095423
ie,68,The Michelle Obama Podcast,1532956108,2020-09-30,Relationships,"Society & Culture,Personal Journals,",Higher Ground & Spotify,https://feeds.megaphone.fm/tmopwide
ie,69,Mark Levin Podcast,209377688,2020-10-28,News Commentary,"News,",Westwood One Podcast Network,https://feeds.megaphone.fm/mark-levin-podcast
ie,70,Huberman Lab,1545953110,2021-02-22,Health & Fitness,"Science,",Dr. Andrew Huberman,https://hubermanlab.libsyn.com/rss
ie,71,The Candace Owens Show,1454587745,2020-10-18,Education,,PragerU,http://feeds.soundcloud.com/users/soundcloud:users:593344158/sounds.rss
ie,72,TED Radio Hour,523121474,2020-10-23,Technology,"Science,Social Sciences,",NPR,https://feeds.npr.org/510298/podcast.xml
ie,73,TED Talks Daily,160904630,2020-10-27,Education,"Society & Culture,",TED,http://feeds.feedburner.com/TEDTalks_audio
ie,74,Motherhood Meets Medicine,1553782780,2021-03-03,Kids & Family,"Health & Fitness,Medicine,",Lynzy Coughlin,https://motherhoodmeetsmedicine.libsyn.com/rss
ie,75,Earn Your Leisure,1450211392,2021-01-29,Business,,The Black Effect and iHeartRadio,https://feeds.megaphone.fm/HSW2710456421
ie,76,I Spy,1482310665,2021-02-23,Society & Culture,"History,",Foreign Policy,https://feeds.megaphone.fm/i-spy-foreign-policy
ie,77,American Scandal,1435516849,2021-02-16,History,"Society & Culture,Documentary,",Wondery,https://rss.art19.com/american-scandal
ie,78,The Bible Recap,1440833267,2020-12-22,Christianity,"Religion & Spirituality,",D-Group,https://thebiblerecap.podbean.com/feed.xml
ie,79,The Pat McAfee Show 2.0,1435183458,2020-11-03,Sports,,Pat McAfee,https://feeds.simplecast.com/FtKDGmxb
ie,80,Oprah’s SuperSoul Conversations,1264843400,2020-10-28,Society & Culture,,Oprah,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/39ae2ce1-bc6d-4760-b0dc-ab050182ffa7/b4420a1c-dab1-4d11-bf04-ab050182ffe0/podcast.rss
ie,81,Bridgerton: The Official Podcast,1551820452,2021-02-25,TV & Film,"Society & Culture,",Shondaland Audio & iHeartRadio,https://feeds.megaphone.fm/HSW3113308719
ie,82,Radiolab,152249110,2020-11-02,Documentary,"Society & Culture,Science,Nature,",WNYC Studios,http://feeds.wnyc.org/radiolab
ie,83,NPR News Now,121493675,2020-10-28,Daily News,"News,",NPR,https://feeds.npr.org/500005/podcast.xml
ie,84,UnF*ck Your Brain,1229434818,2021-02-04,Mental Health,"Health & Fitness,Education,Self-Improvement,",Kara Loewentheil,https://lawyerstresssolution.libsyn.com/rss
ie,85,Ten Percent Happier with Dan Harris,1087147821,2020-10-28,Mental Health,"Health & Fitness,",ABC News,https://feeds.megaphone.fm/ESP3510913812
ie,86,The Jeff Dunham Podcast,1555769971,2021-02-25,Comedy,"Leisure,",Jeff Dunham,https://jeffdunham.libsyn.com/rss
ie,87,Stuff You Missed in History Class,283605519,2020-10-28,History,"Society & Culture,",iHeartRadio,https://feeds.megaphone.fm/stuffyoumissedinhistoryclass
ie,88,Duolingo Spanish Podcast,1317493077,2020-10-22,Education,"Society & Culture,Places & Travel,",Duolingo,http://spanishpodcast.duolingo.libsynpro.com/rss
ie,89,WorkLife with Adam Grant,1346314086,2021-02-23,Management,"Business,",TED,https://feeds.feedburner.com/WorklifeWithAdamGrant
ie,90,Lex Fridman Podcast,1434243584,2021-01-18,Technology,"Science,",Lex Fridman,https://lexfridman.com/feed/podcast/
ie,91,Sword and Scale,790487079,2020-10-26,True Crime,"Society & Culture,Documentary,",Incongruity,https://www.omnycontent.com/d/playlist/9b7dacdf-a925-4f95-84dc-ac46003451ff/8caf5963-644f-4ccd-94f6-acb5003641f5/d5f2436e-2a50-4633-8f85-acb5003641fe/podcast.rss
ie,92,Coffee Convos Podcast with Kail Lowry & Lindsie Chrisley,1305546061,2021-02-25,Society & Culture,"Kids & Family,Parenting,",Kail Lowry & Lindsie Chrisley,https://audioboom.com/channels/5025221.rss
ie,93,Wow in the World,1233834541,2021-02-15,Stories for Kids,"Kids & Family,Education for Kids,",NPR,https://feeds.npr.org/510321/podcast.xml
ie,94,Short Wave,1482575855,2021-01-26,Life Sciences,"Science,Astronomy,",NPR,https://feeds.npr.org/510351/podcast.xml
ie,95,The Mindset Mentor,1033048640,2021-01-08,Mental Health,"Health & Fitness,Education,",Rob Dial and Kast Media,https://www.omnycontent.com/d/playlist/9b7dacdf-a925-4f95-84dc-ac46003451ff/5cd7413c-b341-493f-bf46-acb500364141/6b2540d4-e0b2-42f7-a61a-acb50036415a/podcast.rss
ie,96,The Experiment,1549704404,2021-01-25,Documentary,"Society & Culture,History,",The Atlantic and WNYC Studios,http://feeds.wnyc.org/experiment_podcast
ie,97,"The Doctor's Farmacy with Mark Hyman, M.D.",1382804627,2020-12-04,Medicine,"Health & Fitness,Nutrition,",Dr. Mark Hyman,https://feed.pippa.io/public/shows/5aecaca3a15c2dd12887881a
ie,98,Cold,1441595858,2021-03-03,True Crime,"Society & Culture,Documentary,",KSL Podcasts | Wondery,https://rss.art19.com/cold
ie,99,Even the Rich,1500477470,2020-10-27,Society & Culture,,Wondery,https://rss.art19.com/even-the-rich
ie,100,Throughline,1451109634,2020-10-22,History,,NPR,https://feeds.npr.org/510333/podcast.xml
ie,101,20/20,987967575,2021-01-02,News,,ABC News,https://feeds.megaphone.fm/ESP3456903052
ie,102,Dan Carlin's Hardcore History,173001861,2020-06-03,History,,Dan Carlin,http://feeds.feedburner.com/dancarlin/history?format=xml
ie,103,Cults,1286818575,2021-03-02,True Crime,"History,",Parcast Network,https://feeds.megaphone.fm/END8327072399
ie,104,The Journal.,1469394914,2021-01-07,Daily News,"News,",The Wall Street Journal & Gimlet,https://video-api.wsj.com/podcast/rss/wsj/the-journal
ie,105,99% Invisible,394775318,2020-10-27,Design,"Arts,",Roman Mars,https://feeds.99percentinvisible.org/99percentinvisible
ie,106,Tim Pool Daily Show,1362265400,2021-03-02,Politics,"News,",Tim Pool,https://feeds.buzzsprout.com/164767.rss
ie,107,Nice White Parents,1524080195,2020-08-20,Society & Culture,"Education,",Serial & The New York Times,https://feeds.simplecast.com/Z4wHC1c2
ie,108,The Indicator from Planet Money,1320118593,2021-01-19,Business,,NPR,https://feeds.npr.org/510325/podcast.xml
ie,109,Bannon's War Room,1485351658,2020-11-03,Politics,"News,",WarRoom.org,https://feed.podbean.com/listen.warroom.org/feed.xml
ie,110,Global News Podcast,135067274,2020-10-28,News,,BBC World Service,https://podcasts.files.bbci.co.uk/p02nq0gn.rss
ie,111,Pivot,1073226719,2021-02-16,News Commentary,"News,Tech News,",New York Magazine,https://feeds.megaphone.fm/pivot
ie,112,Lore,978052928,2020-10-26,History,"Society & Culture,",Aaron Mahnke and Grim & Mild,https://feeds.megaphone.fm/lore
ie,113,Allen v. Farrow Podcast,1554108046,2021-02-24,TV & Film,"Society & Culture,Documentary,",HBO,https://www.omnycontent.com/d/playlist/d83f52e4-2455-47f4-982e-ab790120b954/a3aca008-52d2-416b-b0e8-acd10173c6d8/247612ac-1916-45c2-a617-acd10178057c/podcast.rss
ie,114,Criminal,809264944,2020-10-23,True Crime,,Criminal & Radiotopia,https://feeds.thisiscriminal.com/CriminalShow
ie,115,Joel Osteen Podcast,137254859,2020-10-28,Christianity,"Religion & Spirituality,",Joel Osteen,https://feeds.megaphone.fm/HSW9490884322
ie,116,Wait Wait... Don't Tell Me!,121493804,2020-10-31,Comedy,"Leisure,",NPR,https://feeds.npr.org/344098539/podcast.xml
ie,117,WHOA That's Good Podcast,1433974017,2021-02-24,Christianity,"Religion & Spirituality,Business,",Sadie Robertson,https://feeds.megaphone.fm/LEW1514366617
ie,118,Revolutions,703889772,2021-01-18,History,"Education,",Mike Duncan,https://revolutionspodcast.libsyn.com/rss
ie,119,The Herd with Colin Cowherd,1042368254,2020-10-29,Football,"Sports,Basketball,",iHeartRadio,https://feeds.megaphone.fm/the-herd-with-colin-cowherd
ie,120,Made For This with Jennie Allen,1466667116,2021-03-02,Christianity,"Religion & Spirituality,",Jennie Allen,https://www.spreaker.com/show/3553112/episodes/feed
ie,121,Unashamed with Phil & Jase Robertson,1460147025,2020-10-26,Religion & Spirituality,,Unashamed with Phil & Jase Robertson,https://feeds.megaphone.fm/BMDC9083048104
ie,122,The School of Greatness,596047499,2021-02-17,Alternative Health,"Health & Fitness,Education,",Lewis Howes,https://rss.art19.com/the-school-of-greatness
ie,123,The Investing for Beginners Podcast - Your Path to Financial Freedom,1210741497,2021-01-21,Investing,"Business,",Andrew Sather and Dave Ahern,https://einvestingforbeginners.com/feed/podcast/
ie,124,Do No Harm,1537865727,2020-10-29,True Crime,"News,",Wondery | NBC News,https://rss.art19.com/do-no-harm
ie,125,WTOP’s American Nightmare Series,1461511691,2021-03-01,True Crime,,WTOP | Hubbard Radio,http://feeds.hubbardpodcasts.com/22HoursAnAmericanNightmare
ie,126,Stuff They Don't Want You To Know,732915228,2021-03-03,Society & Culture,,iHeartRadio,https://feeds.megaphone.fm/stufftheydontwantyoutoknow
ie,127,The Food That Built America,1551644089,2021-02-04,History,"Society & Culture,Documentary,",The HISTORY Channel & OZY,https://rss.acast.com/the-food-that-built-america
ie,128,The Happiness Lab with Dr. Laurie Santos,1474245040,2020-10-12,Society & Culture,"Education,",Pushkin Industries,https://feeds.megaphone.fm/happinesslab
ie,129,Marketplace,201853034,2021-01-19,Business News,"News,",Marketplace,https://www.marketplace.org/feed/podcast/marketplace
ie,130,Nothing much happens; bedtime stories to help you sleep,1378040733,2021-02-22,Alternative Health,"Health & Fitness,Mental Health,",Curiouscast,https://www.omnycontent.com/d/playlist/fdc2ad13-d199-4e97-b2db-a59300cb6cc2/4612b138-198c-44ef-98f3-a9ad00f61592/b2da9d89-f255-4593-8de7-a9ad00f6159c/podcast.rss
ie,131,Verdict with Ted Cruz,1495601614,2021-02-12,Politics,"News,Daily News,",Ted Cruz,https://feeds.megaphone.fm/TCZ9660009509
ie,132,REAL AF with Andy Frisella,1012570406,2020-11-17,Business,,Andy Frisella #100to0,https://mfceoproject.libsyn.com/rss2
ie,133,The Vanished Podcast,1081124929,2020-10-26,True Crime,"News,",Wondery,https://rss.art19.com/the-vanished-podcast-wondery
ie,134,Mad Money w/ Jim Cramer,147247199,2021-02-25,Investing,"Business,News,",CNBC,https://feeds.simplecast.com/TkQfZXMD
ie,135,Up and Vanished,1140596919,2020-10-15,True Crime,"Society & Culture,Personal Journals,",Tenderfoot TV,https://feeds.megaphone.fm/up-and-vanished
ie,136,Motive for Murder,1510365500,2021-02-16,True Crime,"Society & Culture,",NBC News,https://podcastfeeds.nbcnews.com/motive-for-murder
ie,137,Serendipity With Inky Johnson,1553377190,2021-03-01,Self-Improvement,"Education,Sports,",The Resonance Network,https://serendipitywithinkyjohnson.libsyn.com/rss
ie,138,Crime Stories with Nancy Grace,1193068130,2021-02-19,True Crime,"News,",Crime Online & iHeartRadio,https://rss.art19.com/crime-stories-with-nancy-grace
ie,139,Code Switch,1112190608,2020-10-28,News,"Society & Culture,",NPR,https://feeds.npr.org/510312/podcast.xml
ie,140,Conspiracy Theories,1337195586,2020-11-04,History,"True Crime,",Parcast Network,https://feeds.megaphone.fm/END5064265457
ie,141,In the Dark,1148175292,2020-10-14,News,,APM Reports,https://feeds.publicradio.org/public_feeds/in-the-dark/itunes/rss
ie,142,Motley Fool Money,306106212,2021-01-22,Investing,"Business,News,Business News,",The Motley Fool,https://fool.libsyn.com/rss
ie,143,CLEANING UP THE MENTAL MESS with Dr. Caroline Leaf,1334767397,2021-03-04,Mental Health,"Health & Fitness,",Dr. Caroline Leaf,https://anchor.fm/s/236705fc/podcast/rss
ie,144,The Steam Room,1490924360,2021-03-05,Basketball,"Sports,",Turner Sports,https://www.omnycontent.com/d/playlist/d83f52e4-2455-47f4-982e-ab790120b954/29d5becb-197f-49e8-ada6-ab86002e76bb/f54282a3-7df0-44c7-a146-ab86002e76bb/podcast.rss
nz,1,Against The Odds,1553335461,2021-02-11,Society & Culture,"History,",Wondery,https://rss.art19.com/against-the-odds
nz,2,RNZ: The Detail,1459959514,2020-10-28,News,,RNZ,https://www.rnz.co.nz/acast/the-detail.rss
nz,3,Mommy Doomsday,1540849480,2021-02-09,True Crime,"Society & Culture,",NBC News,https://podcastfeeds.nbcnews.com/mommy-doomsday
nz,4,Crime Junkie,1322200189,2020-10-26,True Crime,,audiochuck,https://feeds.megaphone.fm/ADL9840290619
nz,5,Collapse,1550688418,2021-02-11,History,,Stuff,https://rss.whooshkaa.com/rss/podcast/id/13573
nz,6,"Fletch, Vaughan & Megan on ZM",1231214743,2020-10-27,Comedy,"Music,",ZM,https://www.spreaker.com/show/2805564/episodes/feed
nz,7,The Daily,1200361736,2020-10-28,Daily News,"News,",The New York Times,https://feeds.simplecast.com/54nAGcIl
nz,8,Stuff You Should Know,278981407,2020-10-28,Society & Culture,,iHeartRadio,https://feeds.megaphone.fm/stuffyoushouldknow
nz,9,On Purpose with Jay Shetty,1450994021,2020-10-26,Health & Fitness,"Business,",Jay Shetty and Kast Media,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/ff4ff6bb-916d-4c78-ad23-ac8d017d4c2d/7c990ede-a998-4804-957e-ac8d017d4c45/podcast.rss
nz,10,Living your best life Podcast,1503645220,2021-03-03,Society & Culture,,livingyourbestlifewithabbeanderin,https://feed.podbean.com/livingyourbestlifewithabbeanderin/feed.xml
nz,11,Grounded with Louis Theroux,1508985962,2020-06-29,Personal Journals,"Society & Culture,",BBC Radio 4,https://podcasts.files.bbci.co.uk/p089sfrz.rss
nz,12,Jase & PJ,1332566161,2020-10-28,Comedy,"Music,",iHeartRadio Australia & KIIS,https://feeds.megaphone.fm/jaseandpj
nz,13,RNZ: Fragments,1553386057,2021-02-21,Society & Culture,,RNZ,https://www.rnz.co.nz/acast/fragments-firsthand-accounts-of-the-february-2011-earthquake.rss
nz,14,Cautionary Tales,1484511465,2021-02-12,History,"Society & Culture,",Pushkin Industries,https://feeds.megaphone.fm/cautionarytales
nz,15,No Such Thing As A Fish,840986946,2020-10-23,Comedy,,No Such Thing As A Fish,https://audioboom.com/channels/2399216.rss
nz,16,Hamish & Andy,213334232,2020-10-28,Comedy,,PodcastOne Australia,https://www.omnycontent.com/d/playlist/820f09cf-2ace-4180-a92d-aa4c0008f5fb/0786e9ff-0519-43d3-a0cd-aa4c0176ad25/2bf97b40-59cd-424a-ba35-aa4c0176ad25/podcast.rss
nz,17,RNZ: NZ Wars: Stories of Tainui,1553423837,2021-02-12,History,,RNZ,https://www.rnz.co.nz/acast/nzwars-tainui.rss
nz,18,You're Dead To Me,1479973402,2020-10-09,History,"Comedy,",BBC Radio 4,https://podcasts.files.bbci.co.uk/p07mdbhg.rss
nz,19,Sideways,1552027709,2021-02-24,Podcasts,,BBC Radio 4,https://podcasts.files.bbci.co.uk/m000s2kt.rss
nz,20,TED Talks Daily,160904630,2020-10-28,Education,"Society & Culture,",TED,http://feeds.feedburner.com/TEDTalks_audio
nz,21,"Feel Better, Live More with Dr Rangan Chatterjee",1333552422,2020-10-28,Alternative Health,"Health & Fitness,Medicine,",Dr Rangan Chatterjee: GP & Author,https://rss.acast.com/feelbetterlivemore
nz,22,Off Menu with Ed Gamble and James Acaster,1442950743,2020-10-28,Comedy Interviews,"Comedy,",Plosive Productions,https://rss.acast.com/offmenu
nz,23,Taringa Podcast,1258471951,2020-10-24,Language Learning,"Education,",Te Wānanga o Aotearoa,https://feed.podbean.com/taringapodcast/feed.xml
nz,24,The Tim Ferriss Show,863897795,2020-10-28,Entrepreneurship,"Business,Education,","Tim Ferriss: Bestselling Author, Human Guinea Pig",https://rss.art19.com/tim-ferriss-show
nz,25,The Baseline Podcast,1544276107,2021-03-02,Basketball,"Sports,","Stevie Cozens, Josh Jeffares",https://feeds.simplecast.com/j7uYzoOs
nz,26,The Teacher's Pet,1385379989,2020-08-23,News,"Society & Culture,",The Australian,https://www.omnycontent.com/d/playlist/2fb3740d-3436-44af-8cc0-a91900716aa5/d60492a5-f0c9-443a-914b-ac2a017fffca/5253efc4-3b47-419a-abd6-ac2b001818f4/podcast.rss
nz,27,Skincare School,1552975779,2021-02-24,Fashion & Beauty,"Arts,",Adore Beauty,https://www.omnycontent.com/d/playlist/133eb022-d538-494d-9082-aaa90065f49b/9542b52a-d9b9-49c2-8d1e-acca002a7179/01e02362-319c-4888-866b-acca002c6948/podcast.rss
nz,28,Unlocking Us with Brené Brown,1494350511,2020-10-28,Relationships,"Society & Culture,Education,Self-Improvement,",Parcast Network,https://feeds.megaphone.fm/unlocking-us
nz,29,The Girls Uninterrupted,1505689225,2020-10-27,Personal Journals,"Society & Culture,Arts,Fashion & Beauty,","Brodie Kane, Caitlin Marrett, Gracie Taylor",https://feed.podbean.com/brodiekane/feed.xml
nz,30,This is Paris,1552058389,2021-02-25,Society & Culture,,iHeartRadio & Paris Hilton,https://feeds.megaphone.fm/HSW2082099215
nz,31,Today in Focus,1440133626,2020-10-28,Daily News,"News,",The Guardian,https://www.theguardian.com/news/series/todayinfocus/podcast.xml
nz,32,She's On The Money,1468033698,2020-10-27,Business,,Victoria Devine,https://feeds.megaphone.fm/shes-on-the-money
nz,33,The Property Academy Podcast,1481465172,2020-10-28,Investing,"Business,",Opes Partners,https://anchor.fm/s/e26a5a8/podcast/rss
nz,34,Global News Podcast,135067274,2021-03-06,News,,BBC World Service,https://podcasts.files.bbci.co.uk/p02nq0gn.rss
nz,35,The Mike Hosking Breakfast,1229518712,2021-01-18,News,,Newstalk ZB,https://www.spreaker.com/show/2804697/episodes/feed
nz,36,RNZ: Nine To Noon,174829950,2020-10-27,News,,RNZ,https://www.rnz.co.nz/acast/ninetonoon.rss
nz,37,Huberman Lab,1545953110,2021-01-04,Health & Fitness,"Education,",Dr. Andrew Huberman,https://hubermanlab.libsyn.com/rss
nz,38,Oprah’s SuperSoul Conversations,1264843400,2020-10-28,Society & Culture,,Oprah,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/39ae2ce1-bc6d-4760-b0dc-ab050182ffa7/b4420a1c-dab1-4d11-bf04-ab050182ffe0/podcast.rss
nz,39,RNZ: Morning Report,208011837,2020-10-29,News,,RNZ,https://www.rnz.co.nz/acast/morningreport.rss
nz,40,This American Life,201671138,2020-10-25,Personal Journals,"Society & Culture,Arts,",This American Life,http://feed.thisamericanlife.org/talpodcast
nz,41,Dirty John,1272970334,2018-11-21,Documentary,"Society & Culture,News,",Los Angeles Times | Wondery,https://rss.art19.com/dirty-john
nz,42,Cooking the Books with Frances Cook,1247311946,2020-10-27,Investing,"Business,",Newstalk ZB and NZ Herald,https://www.spreaker.com/show/2735253/episodes/feed
nz,43,RNZ: The Aotearoa History Show,1491701052,2019-11-07,History,,RNZ,https://www.rnz.co.nz/acast/the-aotearoa-history-show.rss
nz,44,How To Fail With Elizabeth Day,1407451189,2020-12-02,Books,"Arts,",howtofail,https://howtofail.podbean.com/feed.xml
nz,45,The Leighton Smith Podcast,1445358795,2020-10-27,News,,Newstalk ZB,https://www.spreaker.com/show/3255033/episodes/feed
nz,46,The Planty Podie,1539353861,2021-02-22,Nutrition,"Health & Fitness,Alternative Health,",Chloe Garnham,https://feeds.buzzsprout.com/1370665.rss
nz,47,99% Invisible,394775318,2020-10-27,Design,"Arts,",Roman Mars,https://feeds.99percentinvisible.org/99percentinvisible
nz,48,The Rise & Conquer Podcast,1451864362,2020-12-14,Health & Fitness,"Education,Self-Improvement,",Georgie Stevenson,https://feeds.megaphone.fm/riseandconquer
nz,49,In Our Time,73330895,2020-10-22,History,,BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qykl.rss
nz,50,The Documentary Podcast,73802620,2020-10-27,History,"News,Society & Culture,",BBC World Service,https://podcasts.files.bbci.co.uk/p02nq0lx.rss
nz,51,American Scandal,1435516849,2021-02-16,History,"Society & Culture,Documentary,",Wondery,https://rss.art19.com/american-scandal
nz,52,Fast Pace with Josh Phegan and Dean Mackie,1554782191,2021-02-25,Business,"Technology,","Josh Phegan - Real Estate Trainer, speaker, coach.",https://fastpace.libsyn.com/rss
nz,53,Happy Place,1353058891,2021-02-22,Mental Health,"Health & Fitness,Alternative Health,",Fearne Cotton,https://happyplace.libsyn.com/rss
nz,54,Making Sense with Sam Harris,733163012,2020-10-28,Science,"Society & Culture,",Sam Harris,https://wakingup.libsyn.com/rss
nz,55,The Pop Test – A comedy science quiz,1550543719,2021-02-19,Comedy,"Science,",ABC Radio,http://www.abc.net.au/radionational/programs/the-pop-test/feed/13003654/podcast.xml
nz,56,The Jordan B. Peterson Podcast,1184022695,2020-11-29,Education,"Science,",Dr. Jordan B. Peterson,https://jordanbpetersonpodcast.libsyn.com/rss
nz,57,The School of Greatness,596047499,2021-01-01,Alternative Health,"Health & Fitness,Education,",Lewis Howes,https://rss.art19.com/the-school-of-greatness
nz,58,Hidden Brain,1028908750,2020-10-26,Social Sciences,"Science,Natural Sciences,",Hidden Brain,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/d2c4e775-99ce-4c17-b04c-ac380133d68c/2c6993d0-eac8-4252-8c4e-ac380133d69a/podcast.rss
nz,59,The Ben Shapiro Show,1047335260,2021-01-01,News,,The Daily Wire,https://feeds.megaphone.fm/WWO8086402096
nz,60,Dateline NBC,1464919521,2020-10-29,True Crime,"News,",NBC News,https://podcastfeeds.nbcnews.com/dateline-nbc
nz,61,THE ADAM BUXTON PODCAST,1040481893,2020-10-25,Comedy,,ADAM BUXTON,http://rss.acast.com/adambuxton
